store_id,total_coke_units,distinct_coke_skus,total_rewards_units,distinct_rewards_skus,total_non_rewards_units,cohort
14c94752-f500-4d8c-91a2-1929b346447a,97,39,16,7,81,rewards-eligible
14d3c7dd-44d4-4149-8069-d8dcbe572dd0,79,7,1,1,78,rewards-eligible
151ebc06-6649-4d0f-aa69-74140de75ef4,10,1,0,0,10,coca-cola-only
154bd4a7-d044-46e7-b214-a2fbdc37eba8,6,5,1,1,5,rewards-eligible
156d472e-b5b0-4d6e-8047-486ffa59923c,43,22,3,1,40,rewards-eligible
1586ec24-700b-48e5-a922-d229678d2f12,2,2,0,0,2,coca-cola-only
158ada79-2eec-49d9-93de-9fa6f829ab85,39,17,8,5,31,rewards-eligible
15a1bd63-c2e0-4279-91cc-54b7fe2abcd6,16,12,2,2,14,rewards-eligible
15c00f1c-e080-482d-b69d-ca88ecc053e2,85,15,0,0,85,coca-cola-only
15d1e67f-f09f-4f16-817d-0e68d0ef02b0,292,42,21,6,271,rewards-eligible
15deaa35-fa83-475a-a982-746111f54b0e,674,72,112,11,562,rewards-eligible
15ec045b-0592-49f7-9042-9424278083e8,157,9,0,0,157,coca-cola-only
15f6f490-d947-4d4a-95c3-865f5777c40a,50,15,4,3,46,rewards-eligible
15ff5c21-4fa0-4c34-b4ec-793769b066e1,24,21,5,5,19,rewards-eligible
160fc9c5-8e6e-4018-96da-5ff15a6713b6,41,4,0,0,41,coca-cola-only
161790ea-c31f-4054-aec4-25d410c95ee7,2,2,0,0,2,coca-cola-only
163c9791-e5f4-4da2-90e6-4fb3669432cb,24,10,0,0,24,coca-cola-only
1643d57e-f40c-4228-a227-748b10953d6a,314,31,24,4,290,rewards-eligible
16511d50-2fa5-46be-a08a-d2284630e824,123,41,21,6,102,rewards-eligible
1651ff47-e722-4d3f-97fe-b7be41010607,70,1,0,0,70,coca-cola-only
165b6be7-409f-4949-9c37-ddbff872cc6e,46,33,15,9,31,rewards-eligible
1680cda0-2676-4719-af14-16970485fc3a,2,2,1,1,1,rewards-eligible
1698e2c7-6a1f-4ec0-bf61-6af3f4e1c9f8,54,33,3,1,51,rewards-eligible
16b66932-5b07-4372-af21-54f978154108,16,7,4,2,12,rewards-eligible
16bb0042-0776-4e44-9977-5ab2478ea873,22,11,0,0,22,coca-cola-only
16cf47dc-8a87-4675-9ca9-4a8b84980013,336,77,65,9,271,rewards-eligible
16dacb39-2f79-488b-8a31-2b0b1612cb4e,59,18,19,3,40,rewards-eligible
17023b23-d88d-47b3-94df-1c097d6a07c9,67,25,26,5,41,rewards-eligible
1719474f-0a11-48dd-ab7e-1e4f0ee7b089,217,36,29,5,188,rewards-eligible
171ac4af-0b8f-40dd-a06e-feb7f1e8bc1d,93,52,13,7,80,rewards-eligible
172a6a46-1986-4d23-8f3d-fc1735a53900,236,76,18,10,218,rewards-eligible
1741984d-ad12-4beb-a074-5579223ab80a,61,29,9,5,52,rewards-eligible
174f729a-4b79-4a37-ab71-6754cd3d81fa,1,1,0,0,1,coca-cola-only
1755cbef-9768-4715-bffc-6622cdde95f8,43,22,1,1,42,rewards-eligible
17900d32-40d3-4e75-af2e-250a546f35f7,211,75,70,17,141,rewards-eligible
179bc59a-6191-4929-8421-cf0743d1935f,192,48,20,9,172,rewards-eligible
17a3ce78-20e4-4f20-a8b0-a9e86c8e070c,34,9,4,3,30,rewards-eligible
17d00d2b-1060-472d-ab1c-1e629c621438,23,10,2,1,21,rewards-eligible
17d7a21d-de9d-40c4-9322-9c824cadbc7f,82,22,9,6,73,rewards-eligible
17e71a4d-5a2a-41db-a60c-a6ef6ca936ab,5,1,0,0,5,coca-cola-only
17e75f70-b294-4f21-bf40-f9713556017f,23,9,1,1,22,rewards-eligible
18078725-6a8f-41e2-abf9-73cb7e1fd8d5,145,39,32,10,113,rewards-eligible
1811a0b7-6e04-42bd-bedb-3cfe912c9a52,28,17,7,5,21,rewards-eligible
18286240-4e3e-4129-85d9-289d96de3229,30,18,1,1,29,rewards-eligible
182be6fd-d5c2-4a7c-9fc7-d36b3592f6b3,7,4,2,1,5,rewards-eligible
182f6daf-01b2-4954-a0b0-49c383be8b72,25,13,5,4,20,rewards-eligible
18413f4b-b2e8-4c59-b93a-8aaa61ca4044,6,5,2,2,4,rewards-eligible
1843ff83-12b3-478e-8e42-6ddf2a94c89d,149,63,26,13,123,rewards-eligible
1849a9a9-b483-46f0-be57-2b1ea53279d7,122,30,30,5,92,rewards-eligible
185c82fa-51de-4dab-9dbc-e02ad24f3a5e,273,49,63,12,210,rewards-eligible
1861211a-cfe8-451d-898e-7235934ad9c9,98,44,9,7,89,rewards-eligible
186a2df1-40c0-45fe-bc63-05bb43c8555c,128,13,1,1,127,rewards-eligible
18a150e6-5be9-40b8-b62b-14dff4aeec5e,75,28,11,4,64,rewards-eligible
18c1dea4-330c-4ef8-838c-4c374ffb9065,3,3,0,0,3,coca-cola-only
18c483b4-e4bc-4939-b9a9-e963efab19c8,18,6,0,0,18,coca-cola-only
18d10c12-0767-4587-b521-85bded0470cd,178,72,32,14,146,rewards-eligible
18d17e2f-dbee-49b0-9136-9659df239d44,415,77,94,11,321,rewards-eligible
18d8c031-cbf9-4c21-ad94-031a845246f6,2,2,0,0,2,coca-cola-only
18ddee1c-35ac-4f86-9b1d-4f43f4cdd822,314,46,20,7,294,rewards-eligible
18dfdaf6-c6c1-4361-b0bf-3a60c6375466,151,47,22,10,129,rewards-eligible
18f6199f-2342-4bda-b1fb-18ae3d0b2fb4,288,54,72,12,216,rewards-eligible
191429c3-31df-4c69-a513-291c1297cbf0,97,48,10,8,87,rewards-eligible
1932f57c-04a3-40dc-9f8f-97c35e51db2c,123,22,9,3,114,rewards-eligible
19467b73-7bb8-40f1-a469-fe2c377f48aa,10,2,0,0,10,coca-cola-only
19530fca-da90-4526-8053-9ca9df3798b4,29,19,1,1,28,rewards-eligible
195b523f-d7c4-4c51-811e-19128a8d0f51,144,33,31,6,113,rewards-eligible
1978131b-c83e-497f-a76b-64c3742b92e4,29,10,0,0,29,coca-cola-only
19782be9-c64a-45ed-b8f1-fedfb9d327aa,70,25,5,3,65,rewards-eligible
198dbcda-3878-4d81-b4db-29dc9e692b74,260,64,24,8,236,rewards-eligible
19933ca7-24f8-41c0-9fc6-f0e91162ede2,272,77,34,13,238,rewards-eligible
19aa0f56-bde9-41b1-ae97-4de7458631d5,319,31,15,5,304,rewards-eligible
19aef15d-3dd1-4e64-8f16-965cb8b4d1ba,295,104,49,16,246,rewards-eligible
19d249ea-f42a-4464-a6c5-6f63fa7c7a53,16,16,4,4,12,rewards-eligible
19d85bb3-dab3-418c-86cd-e6cc77e06ed5,275,81,20,8,255,rewards-eligible
19dcab8d-1f25-42bb-bc6e-b69f4e899975,26,5,0,0,26,coca-cola-only
19e1cbf1-16e7-4a08-8179-ae4559d282af,159,43,61,13,98,rewards-eligible
19e20d30-e628-46fb-b5b9-1843d6566a95,661,102,125,20,536,rewards-eligible
1a05afae-d3ab-4477-91e2-d3b3459d4613,1,1,1,1,0,rewards-eligible
1a2b5463-dc91-43a9-a1ac-092fb5919f8f,21,10,0,0,21,coca-cola-only
1a3a65db-1568-4bfc-a89a-d6c236d1d058,304,60,48,11,256,rewards-eligible
1a5a6635-1721-4064-bdb0-95f57d07205e,75,29,7,3,68,rewards-eligible
1a70ab58-be1f-41c9-8f04-788ef3d34305,3,3,0,0,3,coca-cola-only
1a82ea66-a85d-4ffc-a44b-da7f42568621,15,10,1,1,14,rewards-eligible
1a9bad99-836f-4b18-9632-7754c800985c,242,121,45,16,197,rewards-eligible
1aaa4cb9-7e97-4f35-8d74-0bd0eddf28f1,4,3,0,0,4,coca-cola-only
1aaf58af-057a-4604-9174-2f537693a443,14,7,2,1,12,rewards-eligible
1ab758e4-3c6e-4422-9cb4-12fc57fb6c0c,133,36,19,5,114,rewards-eligible
1ac486cd-49c5-4a70-90bf-116ca156386e,23,3,0,0,23,coca-cola-only
1ace9a59-e933-486d-a661-14617b452e0a,192,36,52,8,140,rewards-eligible
1ad9a0e6-a065-4ea7-b21f-7636cca7ff9e,4,2,0,0,4,coca-cola-only
1aff4985-cb89-497d-89e7-76b721278e28,404,22,99,6,305,rewards-eligible
1b1e098f-a0a6-43e4-8099-ae315b81781f,85,31,14,6,71,rewards-eligible
1b2a7f2d-a3ff-44d7-a3fc-493aec5f9dd9,10,8,1,1,9,rewards-eligible
1b353f4e-eec8-4084-b4af-e90c57aba84d,80,15,34,7,46,rewards-eligible
1b3beceb-02c8-4936-a77d-efe435d022ee,3,2,0,0,3,coca-cola-only
1b630ebb-7446-433b-b260-f4eab1514324,1,1,0,0,1,coca-cola-only
1b81f934-55aa-4c20-b32a-93e97f023733,227,33,29,8,198,rewards-eligible
1ba1fda7-c614-42ac-827c-fb404bb676ca,13,4,0,0,13,coca-cola-only
1ba48a10-524a-4d72-9c28-75c69153f052,552,7,0,0,552,coca-cola-only
1ba55301-e13f-4a78-b29e-592d24f69a92,83,23,14,6,69,rewards-eligible
1baad0da-2c46-4488-b397-303ed9296064,98,60,21,14,77,rewards-eligible
1bc8c95c-3bf1-4128-9ef6-84a994758c10,18,12,2,2,16,rewards-eligible
1bca26b8-da06-4730-a545-a3b450f6c71e,385,43,87,10,298,rewards-eligible
1bdcb161-96ed-40a3-b4b7-6aeb348e482a,17,15,0,0,17,coca-cola-only
1bdf9f20-6a57-443e-8d93-6fcd207ff260,3,2,0,0,3,coca-cola-only
1bed1597-7125-4420-9574-19fbf37f72a7,113,41,4,2,109,rewards-eligible
1c0c34e3-3e80-4b0e-b0f0-f8c4d0b14258,70,39,15,8,55,rewards-eligible
1c19c06c-c3d7-4df4-afc1-84db895960c8,236,62,44,13,192,rewards-eligible
1c4eb504-05bc-4f2c-bf78-3ccfbf06f038,32,5,0,0,32,coca-cola-only
1c6847f4-312c-454a-bbba-99820909688f,37,17,6,5,31,rewards-eligible
1c74a6e4-7813-4e54-9766-03e8bea6bf1f,24,7,2,1,22,rewards-eligible
1cd7d178-f806-4a6d-a4aa-1c16d856ad34,30,20,3,3,27,rewards-eligible
1cdf76e3-f847-4437-9e0d-8dd05c7168ff,2,2,2,2,0,rewards-eligible
1ce50169-b4f2-4861-a0bc-41ead19777f9,9,2,6,1,3,rewards-eligible
1ce6f1f0-7e6a-4e0a-8b7f-3b0a875e1cc7,2,2,1,1,1,rewards-eligible
1cf1590b-7546-4ab5-8d08-5786f5524d1d,314,58,34,11,280,rewards-eligible
1cfe3f72-48fa-412d-add5-9431c3c2e0e4,413,49,24,12,389,rewards-eligible
1d03f2b9-593a-4bd6-9f85-022200b41952,2,1,0,0,2,coca-cola-only
1d1412b5-c4e0-4487-869b-eca3c764f372,278,39,31,8,247,rewards-eligible
1d142011-7d9e-4300-b58d-278eea52e503,223,30,56,11,167,rewards-eligible
1d1efab7-2187-41ed-b05e-04d813366531,364,110,58,18,306,rewards-eligible
1d2a634c-0ce7-4a85-8d5f-d9305192b472,65,36,14,8,51,rewards-eligible
1d34b384-c25b-4245-a344-4c27dbf8ab8d,168,22,8,2,160,rewards-eligible
1d5f86a2-3e7f-4c8c-ad9d-b03a15c3a887,4,2,0,0,4,coca-cola-only
1d656e9b-d21c-46de-aa71-e1a7bd180130,214,37,25,8,189,rewards-eligible
1d660d8d-205b-42b5-94af-e12249884e06,385,41,71,7,314,rewards-eligible
1d6cebf0-9345-4426-9a61-a85c2f6e085d,179,16,7,3,172,rewards-eligible
1d6f7917-9d26-4103-b7b6-c075c4d78291,189,19,20,2,169,rewards-eligible
1d96df9a-bddd-448c-9b81-35cc9b0af926,16,6,1,1,15,rewards-eligible
1d988ffd-91c7-4dbe-a2fd-ff1860d8c0f6,83,26,4,3,79,rewards-eligible
1d9951a3-017c-42ae-9f4b-b3e74c1bb377,124,45,25,13,99,rewards-eligible
1da3ee2d-bf52-40a5-b88c-2863573aae08,8,8,0,0,8,coca-cola-only
1db96102-9685-4da1-bb96-59b2c58c5b64,110,39,27,12,83,rewards-eligible
1dbec02e-f2c6-47bf-8ce0-41264aa5bfb1,138,11,85,5,53,rewards-eligible
1de08517-1054-4716-9b44-fe1960273421,61,39,18,8,43,rewards-eligible
1dfe38ce-b166-44cb-846d-1f4e612b7010,7,4,1,1,6,rewards-eligible
1dfea208-dfe2-4ccc-b58e-d6a3f6796380,177,54,48,14,129,rewards-eligible
1e11e6f8-7fc5-462a-a9b3-f48afb948e0b,51,23,12,7,39,rewards-eligible
1e155355-0e3a-42c8-8949-91b5df8416b4,143,48,7,5,136,rewards-eligible
1e2a7037-0e42-413d-b7e9-23b6013703cf,11,5,0,0,11,coca-cola-only
1e4c7258-77bb-4a15-bb1f-ee9e159d2f5d,35,1,0,0,35,coca-cola-only
1e4e5ff2-e737-41e1-809f-0952bb820c7a,71,22,9,6,62,rewards-eligible
1e51bb8a-690d-4933-a3a1-241aaa3be4c6,51,40,15,9,36,rewards-eligible
1e520f5d-6d74-4876-b4d8-843fd71e2403,355,32,15,3,340,rewards-eligible
1e8ef7bf-69be-4588-9868-ced30382d27d,2,1,0,0,2,coca-cola-only
1eab6063-defa-41d7-86d6-d389f7bf3225,719,77,149,14,570,rewards-eligible
1ed46dfb-1b2e-4102-a3f3-b72030e55c11,335,52,41,12,294,rewards-eligible
1ed94f47-925d-4ce9-ace9-3297e77ff3bb,12,9,0,0,12,coca-cola-only
1ee62761-4b74-404b-8a06-1afe511d068e,21,5,0,0,21,coca-cola-only
1eebacec-a4c9-4d11-8858-b0a8a0855994,53,14,8,4,45,rewards-eligible
1ef27650-9a14-4ce4-b842-13b8ed5a51ca,139,43,11,7,128,rewards-eligible
1efb8042-5bc1-415b-93ff-310ec02b9f87,19,5,0,0,19,coca-cola-only
1f0aed94-8a60-4da1-8159-4aba5ea2f794,42,24,12,6,30,rewards-eligible
1f0f2b1c-765d-423d-ab15-a080d1189f15,155,43,20,8,135,rewards-eligible
1f1ab5ab-90bd-440d-b870-58036277dee8,39,21,2,1,37,rewards-eligible
1f1b43de-8cba-4d89-80c6-3da8a3fc3316,58,26,5,4,53,rewards-eligible
1f29b589-6343-4ea3-96c9-38bf7e16d55f,79,40,24,9,55,rewards-eligible
1f32e2d0-9f79-4833-bea3-c8ec2709e3e4,210,32,39,6,171,rewards-eligible
1f3cc0ff-9d7b-485f-90a7-973891b7f082,98,17,0,0,98,coca-cola-only
1f422e1e-8c92-46a9-84b1-31a0af3b44e6,93,32,6,4,87,rewards-eligible
1f42b2e7-969f-4ebf-a40b-e5a7d742c57b,5,5,0,0,5,coca-cola-only
1f5901cd-f0e7-4e4f-9300-d68f37829388,64,42,12,5,52,rewards-eligible
1f5e1faa-6964-442c-9b8b-a4bc49e05f56,157,41,37,8,120,rewards-eligible
1fae8dd0-e959-41ef-b92a-7665cfc37bcb,56,14,0,0,56,coca-cola-only
1fb6bda4-2699-469d-9e8c-50fb5d5d255b,220,47,18,7,202,rewards-eligible
1fb94c24-442a-4c8a-bc9c-ddfadc6719f3,10,5,1,1,9,rewards-eligible
1fc3007f-092d-4aed-88e9-77542e13eae9,20,9,1,1,19,rewards-eligible
1fdeea3d-7555-4b5a-b57a-c9ca04247bbb,634,73,37,10,597,rewards-eligible
1ff76426-a8b4-4eb3-903b-acf8f764b111,5,5,0,0,5,coca-cola-only
2021c43a-56f1-4bc1-b370-3256e7385772,32,15,5,3,27,rewards-eligible
202f2fd8-a858-492c-b2af-71f83f16bd31,80,24,17,6,63,rewards-eligible
20723ec5-6397-4bb8-bd34-622c3f485c12,23,12,10,3,13,rewards-eligible
209173d2-0233-4171-8999-0c1f6cfb7c13,23,7,3,2,20,rewards-eligible
20bbbb9c-52aa-4739-bf69-d421d2fbf1e8,3,3,0,0,3,coca-cola-only
20db640d-e5c3-4861-8230-1b8ea2c33f0b,50,28,9,5,41,rewards-eligible
20df6648-3ffd-4fdd-8e60-a0ec6cddf67f,337,82,52,17,285,rewards-eligible
20e11ba9-d794-48f5-99bc-c413e8eb083c,31,15,3,3,28,rewards-eligible
20ffaa6e-9630-4093-bdbb-bf5c82f4c8aa,6,2,0,0,6,coca-cola-only
2102a728-32cd-4ad7-9043-65be50deb00c,7,5,0,0,7,coca-cola-only
21239591-0e1e-42d0-ad26-542980648b48,87,39,15,8,72,rewards-eligible
213260a9-a897-4ea5-a9c9-e2f1b7ced236,113,22,4,3,109,rewards-eligible
2138bccb-db62-4baa-8d72-5117dc62cb74,44,27,8,8,36,rewards-eligible
21448379-ce95-4ba9-a16a-ea1f0e9f427b,117,39,31,6,86,rewards-eligible
21480620-c427-4f14-a424-43fdab8f4147,158,10,0,0,158,coca-cola-only
215bd9ef-18ea-4417-84cd-dc801c253ece,50,13,9,3,41,rewards-eligible
21677db8-5639-4acf-a31b-9afc1c9169b6,331,77,93,12,238,rewards-eligible
21770257-8c14-41b0-8e8f-8c9d6612bded,60,41,15,9,45,rewards-eligible
218ab28f-7675-46ac-b896-886ba8906645,8,6,1,1,7,rewards-eligible
2198feab-000f-4d8a-962e-1127fc3d9514,44,4,0,0,44,coca-cola-only
21991151-6ddd-477d-8b42-1a81d29514f4,221,55,55,10,166,rewards-eligible
21995a3c-ebd6-47ae-bfd0-d38dea0098fd,6,6,1,1,5,rewards-eligible
2199e7c4-a3fc-4208-b7e5-8764e8a3feff,7,6,3,3,4,rewards-eligible
21a1d94d-64ca-486a-99a5-7f06519e8de4,34,6,0,0,34,coca-cola-only
21a60110-f9fa-4782-825c-d259da6cbeb4,618,90,65,17,553,rewards-eligible
21af9d92-ff16-4589-9a12-9fcd737ab4e6,340,83,37,11,303,rewards-eligible
21b9dc03-b677-4e22-bc74-c254d52f398c,32,17,5,3,27,rewards-eligible
21e5bdf7-a1b2-4495-aa31-3f4df0d6f5d1,25,16,4,2,21,rewards-eligible
21f6b1f0-7975-4250-88e2-bd25321d57c5,486,55,51,11,435,rewards-eligible
22043e56-04a3-47e3-bbd8-b9cb7b896056,50,15,3,3,47,rewards-eligible
22226d38-a72c-4a0a-977a-abe1b3f96c41,155,34,13,4,142,rewards-eligible
222a540a-d30c-472c-9a3d-a2a9434229af,186,37,25,8,161,rewards-eligible
223e0efb-ae6f-4b5c-957b-fe25a60dadd2,38,17,1,1,37,rewards-eligible
22498ee2-f9f6-4e20-b034-8d5ea2ae9bb9,152,10,16,1,136,rewards-eligible
2263115d-2973-4986-9f4d-78229c3f6cb5,14,7,3,3,11,rewards-eligible
2272669a-cf49-4ee3-98d6-13fb605ab5d9,80,6,0,0,80,coca-cola-only
22814d7f-65af-4841-9dfc-e8bcdc39a07a,82,14,20,4,62,rewards-eligible
2283971a-2a28-4aa4-b01c-1f93021f26df,56,6,0,0,56,coca-cola-only
22b58e5a-1447-49fe-a1c1-3641503969c2,211,46,25,7,186,rewards-eligible
22b7c78c-8a99-4c1e-a844-25f81fa9dbac,1,1,0,0,1,coca-cola-only
22be65d3-e6e1-4de0-aad8-b46dd45ce553,25,6,1,1,24,rewards-eligible
22c51182-c30c-4450-a5b0-a9abe437a633,269,45,49,12,220,rewards-eligible
22d8ac65-d2cc-4a67-9d5e-b24b4ce0a1e8,35,30,0,0,35,coca-cola-only
22e43e2e-af5c-44b4-9829-4604d3d49cc0,85,53,17,11,68,rewards-eligible
22e55062-d1ee-4cb7-8e86-7abbcf0b12c1,63,9,10,2,53,rewards-eligible
22eab676-419d-4791-ab5a-7e029eb855a0,40,20,3,3,37,rewards-eligible
22fdaa17-e009-4058-9b59-1c165b217c0e,5,5,3,3,2,rewards-eligible
2302f102-1090-443d-83aa-c3abc5dc327c,166,44,19,8,147,rewards-eligible
23092d04-d408-40e4-90a8-223454e7826f,34,25,6,5,28,rewards-eligible
231705ca-4524-45a4-95b3-a3ded7befac7,21,5,0,0,21,coca-cola-only
2322e0e5-47e0-46b3-bb76-4fbe62ac0a8f,8,7,0,0,8,coca-cola-only
233a5959-effa-4885-888a-d0e5c930777f,166,49,14,4,152,rewards-eligible
2341a0c2-09e1-4b1c-8bac-957291f58e58,40,26,4,4,36,rewards-eligible
2341cd5a-6155-4cdf-b781-5c76d958f14d,38,17,8,4,30,rewards-eligible
235768d8-787b-4972-8068-37798554bf74,45,25,6,5,39,rewards-eligible
236e7c29-bf5a-412f-ab18-bc7f9358fcf1,102,48,24,8,78,rewards-eligible
23738c08-96ab-43bf-922d-4ccb524168be,264,64,33,13,231,rewards-eligible
23772694-d150-4909-8628-f2bdc371c5e0,253,41,38,8,215,rewards-eligible
23891f8e-15d7-46d3-a741-de574ed788b6,40,26,17,10,23,rewards-eligible
23979d78-2839-42b9-890f-90a97456531f,211,52,22,7,189,rewards-eligible
23a52d65-72b5-4bbc-923a-c71b45aa11d3,19,15,3,2,16,rewards-eligible
23a5b7ea-3dd4-4c72-b582-6dbaea444818,27,16,3,3,24,rewards-eligible
23ab952d-2276-4097-932f-e4096e01cda4,3,3,1,1,2,rewards-eligible
23b06879-73fb-4d84-8c4e-9f6714fb4c5f,20,9,2,1,18,rewards-eligible
23c3c4f5-8640-4258-9280-fca57cdae054,234,69,35,12,199,rewards-eligible
23d3f475-9017-41d9-925a-f22cd2ec6d1a,11,5,2,1,9,rewards-eligible
23db7ee5-aefb-4c01-8e71-6939c3e04575,130,10,0,0,130,coca-cola-only
2409a133-4138-42f1-afb2-d8579b7fa8c2,34,10,0,0,34,coca-cola-only
2450d113-ac0f-4d3b-8528-1a344f803a0b,65,8,3,2,62,rewards-eligible
2452bf96-ab17-463d-b3ae-8c7204c4ce39,19,5,0,0,19,coca-cola-only
2471f1de-c49a-45d7-994f-6003f8b64d40,9,5,0,0,9,coca-cola-only
247791de-d1f3-4da2-98d3-d50b2d8e39e6,15,2,0,0,15,coca-cola-only
2489867d-1f86-4efb-8e2f-521b67d2f42c,1123,57,89,9,1034,rewards-eligible
249ed1ec-3251-45e1-a01d-9b9fe2a4ffc9,20,8,0,0,20,coca-cola-only
24b61f24-193a-43d0-8e82-8266a32c2708,110,41,21,7,89,rewards-eligible
24be06fa-c403-4e40-8bb7-da77faa306ca,149,28,14,2,135,rewards-eligible
24ff8ffc-9b06-46a0-9920-952af0939a68,6,1,0,0,6,coca-cola-only
25215a84-0f0e-4ec5-8cde-1e20df2b2f67,47,19,5,2,42,rewards-eligible
252ca22c-21d2-4827-beff-d1c7c46b68b6,72,9,0,0,72,coca-cola-only
2533ea86-201d-45f0-8f35-e4333cb3a125,7,3,0,0,7,coca-cola-only
253de1fe-336d-4b9c-8f41-204d2e2ed8e0,106,26,39,11,67,rewards-eligible
25486d43-0ba3-4562-b870-8f3a7874117d,178,57,24,9,154,rewards-eligible
257e0c5f-34ef-4248-87d5-2ca8338d5e0a,23,10,12,4,11,rewards-eligible
25845d33-0d4a-4934-9821-7a7fb907374d,40,7,36,4,4,rewards-eligible
25918226-ed6f-4b36-a545-40f23a6fd2b8,12,12,0,0,12,coca-cola-only
25a4d749-cbcb-4852-8de2-dc9f85c185fc,199,56,36,12,163,rewards-eligible
25f3187e-59b2-4ca2-b17a-2eea8884f83a,231,47,49,8,182,rewards-eligible
261f8ae0-0866-405a-9947-d5d963142c30,71,22,3,2,68,rewards-eligible
2627166b-0a29-43ca-a2f5-4a8fd352b7be,15,7,0,0,15,coca-cola-only
262956cc-4cd0-4d07-8649-16e1fb55cec3,61,14,1,1,60,rewards-eligible
26396132-e007-4632-b424-38e1e291aa8f,10,5,0,0,10,coca-cola-only
263be8f4-292e-4f28-a6db-887fb1db4e01,86,23,13,5,73,rewards-eligible
2646bc7a-8b4d-43a6-b9f4-6e1e6405dacc,15,7,0,0,15,coca-cola-only
26600f27-34b0-48d2-a74f-56e88bc2f5af,82,12,9,3,73,rewards-eligible
266a9636-62aa-4a6d-bf1d-fec12926cc3e,31,2,0,0,31,coca-cola-only
2675d531-93ec-4e15-9549-6623e90b4a55,146,39,28,8,118,rewards-eligible
26799c49-fecc-40f3-b095-a7f8251175a8,14,3,0,0,14,coca-cola-only
26802036-8f3d-4835-b6ae-a3f11a45d1ed,53,22,10,2,43,rewards-eligible
26b8cbfe-d658-45a7-ad63-2f14973ccc66,236,40,49,10,187,rewards-eligible
26e5cbbc-7448-4a77-8b5c-3e2b4d0ff914,176,84,25,18,151,rewards-eligible
2703f8e4-1231-4e7d-b1b0-085c288b8d9e,61,8,10,1,51,rewards-eligible
2714f505-5bca-42e7-94e3-b24fcc826054,12,10,5,4,7,rewards-eligible
2730fbfe-88fc-49a1-b804-c4dbb0304200,15,2,0,0,15,coca-cola-only
27365ea4-f254-4fb8-bddc-309a0058c232,130,44,18,6,112,rewards-eligible
27369dfe-a325-4a66-8258-1776d87122f5,18,7,0,0,18,coca-cola-only
275d0d06-b7e0-4d60-b0de-2ba6297ad52b,33,8,0,0,33,coca-cola-only
277644d1-725a-4348-abf4-60c277e05269,20,7,5,2,15,rewards-eligible
278dcec5-e334-44a4-b055-8170924449e1,29,25,5,5,24,rewards-eligible
278f1535-2d58-447d-b277-de911655afd3,334,98,69,15,265,rewards-eligible
278f5097-279c-4929-812b-cc2ed5c50058,59,15,0,0,59,coca-cola-only
2791b1fe-5ede-469f-83df-db783ac96625,25,15,3,3,22,rewards-eligible
27934bcf-8de6-4bf5-80de-112ff194d26e,230,18,38,3,192,rewards-eligible
27bd6382-e4dd-46ad-871c-95dd385bdeef,90,29,36,10,54,rewards-eligible
27c6f4c5-7977-41d4-878d-6fd1b9f49baf,29,8,12,2,17,rewards-eligible
27c716ab-2a47-4ad6-804a-f1b907c2c244,190,61,29,12,161,rewards-eligible
27cd3451-cb6b-4f98-a17d-2dea9cdc7d46,13,9,4,2,9,rewards-eligible
27ec018c-bc80-4925-bf54-66aa42c6a835,51,22,10,5,41,rewards-eligible
27f76dee-a65f-4d51-8551-ca05c4eb1935,12,5,10,3,2,rewards-eligible
2824302f-98cc-4631-9e92-30c3d2d83b2d,58,10,0,0,58,coca-cola-only
282929ee-b3de-4feb-8063-325882d627fc,31,22,0,0,31,coca-cola-only
2829b9cc-68e3-4689-8376-c40ba1a9bce7,109,38,13,6,96,rewards-eligible
2830975d-def4-476b-8034-aebaa11dbe8c,22,9,7,1,15,rewards-eligible
2849e7b5-1f7c-4eaa-8f4e-d99d7619b8fe,403,50,63,8,340,rewards-eligible
285052fe-18fb-46e7-8045-6d3646d2ca47,15,13,3,3,12,rewards-eligible
28605977-d886-48cb-9850-b376d5ba403e,285,48,32,12,253,rewards-eligible
286062a0-cc02-483c-b825-bc890e55cf78,218,55,32,11,186,rewards-eligible
286ac508-8da9-43c0-bedb-89f9c0aa95a2,224,33,18,6,206,rewards-eligible
2873fdd7-22d2-4ebe-ae27-c8568b3b4447,124,24,1,1,123,rewards-eligible
28818f13-c59f-43b9-b2c8-74263ffa5054,334,52,13,6,321,rewards-eligible
2898f0a2-ca34-4d36-932e-dd9da17b112c,59,10,0,0,59,coca-cola-only
289edf6d-88ef-44d9-bb67-746e6a1aaad8,55,16,2,2,53,rewards-eligible
289f6157-82eb-4a73-9607-01ac96a59b95,153,18,3,2,150,rewards-eligible
28ac4443-a848-4e6a-83bb-78245db8c68f,69,17,0,0,69,coca-cola-only
28ad9972-1da8-4601-a099-546b896d321a,164,37,24,8,140,rewards-eligible
28d603f5-d54c-45bc-b778-f8e16126f15a,2,2,0,0,2,coca-cola-only
28e03c5b-8c37-40e6-a328-27039b711951,16,5,0,0,16,coca-cola-only
2900c7e0-7aa5-42b3-a226-1d29cbeda9ff,26,8,0,0,26,coca-cola-only
2917e1d6-d200-4454-91ae-92c078c9de0c,20,14,4,3,16,rewards-eligible
291f0f04-16c1-48b4-a74a-ad60b609d218,79,52,13,9,66,rewards-eligible
293e199b-953b-482b-8d04-aa8fce3d3afd,302,67,44,12,258,rewards-eligible
29413b44-2513-4b80-9352-af37e4ce5bf8,11,11,4,4,7,rewards-eligible
